game_date,game_id,away_team,home_team,actual_winner,home_win,home_starter,away_starter,both_starters_known,starter_info_quality,home_starter_era_prior,away_starter_era_prior,starter_era_gap,home_starter_whip_prior,away_starter_whip_prior,starter_whip_gap,home_starter_recent3_era,away_starter_recent3_era,starter_recent3_era_gap,home_starter_recent3_ip,away_starter_recent3_ip,starter_recent3_ip_gap,home_starter_rest_days,away_starter_rest_days,starter_rest_days_gap,home_starter_recent_pitch_count,away_starter_recent_pitch_count,starter_recent_pitch_count_gap,home_bullpen_pitch_count_last1d,away_bullpen_pitch_count_last1d,bullpen_pitch_count_last1d_gap,home_bullpen_pitch_count_last3d,away_bullpen_pitch_count_last3d,bullpen_pitch_count_last3d_gap,home_bullpen_appearances_last3d,away_bullpen_appearances_last3d,bullpen_appearances_last3d_gap,home_previous_game_run_diff,away_previous_game_run_diff,previous_game_run_diff_gap,home_previous_game_bullpen_pitch_count,away_previous_game_bullpen_pitch_count,previous_game_bullpen_usage_gap,lineup_confirmed,lineup_feature_status,key_hitter_feature_status,excluded_leakage_columns,recent_10_win_rate_gap,season_win_rate_gap,season_avg_run_diff_gap,recent_5_runs_avg_gap,recent_5_allowed_avg_gap,recent_5_run_creation_gap,recent_10_run_creation_gap,recent_run_diff_10_gap,venue_win_rate_gap,games_last_7_days_gap,recent_3day_games_gap,rest_days_gap,bullpen_fatigue_score_gap,bullpen_fatigue_gap
2017-04-02,20170402HTSS0,KIA,삼성,삼성,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,2.0,2.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-1.0,0.5,6.0,-3.5,-3.5,0.0,-7.0,-7.0,0.5,0,0,0.0,0.0,0.0
2017-04-02,20170402KTSK0,KT,SK,KT,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,2.0,2.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-1.0,-0.5,-2.0,-1.5,-1.5,0.0,-3.0,-3.0,-0.5,0,0,0.0,0.0,0.0
2017-04-02,20170402LGWO0,LG,넥센,LG,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,5.0,5.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-1.0,-1.5,-10.0,-3.0,-3.0,0.0,-6.0,-6.0,-1.5,0,0,0.0,0.0,0.0
2017-04-02,20170402LTNC0,롯데,NC,롯데,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,3.0,3.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.0,0.5,5.0,-1.0,-1.0,0.0,-2.0,-2.0,0.5,0,0,0.0,0.0,0.0
2017-04-02,20170402HHOB0,한화,두산,두산,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,1.0,1.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.0,-0.5,-9.5,1.0,1.0,0.0,2.0,2.0,-0.5,0,0,0.0,0.0,0.0
2017-04-04,20170404SKHT0,SK,KIA,KIA,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,13.0,7.0,6.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.6667,0.0,4.3333,5.3333,-4.0,2.0,1.3333,1.3333,0.0,0,0,0.0,0.0,0.0
2017-04-04,20170404OBKT0,두산,KT,두산,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,7.0,1.0,6.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.3333,1.0,5.0,0.0,2.3333,1.0,2.3333,2.3333,0.0,0,0,0.0,0.0,0.0
2017-04-04,20170404SSLG0,삼성,LG,LG,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,7.0,13.0,-6.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.6667,0.0,-1.6667,-2.0,4.3333,0.0,2.3333,2.3333,0.0,0,0,0.0,0.0,0.0
2017-04-04,20170404NCHH0,NC,한화,한화,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,1.0,8.0,-7.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.0,-1.0,-9.6667,0.0,2.3333,-3.3333,2.3333,2.3333,0.0,0,0,0.0,0.0,0.0
2017-04-04,20170404WOLT0,넥센,롯데,롯데,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,8.0,7.0,1.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.6667,1.0,6.6667,4.6667,3.0,0.3333,7.6667,7.6667,0.0,0,0,0.0,0.0,0.0
2017-04-06,20170406SKHT0,SK,KIA,KIA,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,5.0,5.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.75,0.0,4.0,5.25,-1.75,1.5,3.5,3.5,0.0,0,0,0.0,0.0,0.0
2017-04-06,20170406OBKT0,두산,KT,KT,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,2.0,2.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.0,1.0,6.5,-0.5,1.25,0.75,0.75,0.75,2.0,0,0,0.0,0.0,0.0
2017-04-06,20170406SSLG0,삼성,LG,LG,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,11.0,11.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.75,0.0,-2.5,1.25,6.0,0.0,7.25,7.25,-1.0,0,0,0.0,0.0,0.0
2017-04-06,20170406NCHH0,NC,한화,NC,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,6.0,6.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.25,-1.0,-9.25,1.5,3.25,-2.5,4.75,4.75,-2.0,0,0,0.0,0.0,0.0
2017-04-06,20170406WOLT0,넥센,롯데,롯데,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,3.0,3.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.75,0.75,4.5,4.25,3.0,0.25,7.25,7.25,1.0,0,0,0.0,0.0,0.0
2017-04-07,20170407HHHT0,한화,KIA,KIA,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,2.0,3.0,-1.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.4,0.2,2.0,2.6,-2.4,2.6,0.2,0.2,0.5,0,0,0.0,0.0,0.0
2017-04-07,20170407SSKT0,삼성,KT,KT,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,4.0,4.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.6,0.2,-3.4,-1.4,5.6,-3.2,4.2,4.2,0.5,0,0,0.0,0.0,0.0
2017-04-07,20170407LGLT0,LG,롯데,LG,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,9.0,4.0,5.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-0.2,-0.4,-3.2,0.6,-1.8,6.2,-1.2,-1.2,0.3333,0,0,0.0,0.0,0.0
2017-04-07,20170407NCSK0,NC,SK,NC,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,2.0,3.0,-1.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-0.4,-0.6,-8.2,-1.4,0.6,-4.0,-0.8,-0.8,-1.3333,0,0,0.0,0.0,0.0
2017-04-07,20170407WOOB0,넥센,두산,넥센,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,4.0,9.0,-5.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.6,0.2,-0.4,1.0,4.2,-4.0,5.2,5.2,0.3333,0,0,0.0,0.0,0.0
2017-04-08,20170408HHHT0,한화,KIA,한화,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,2.0,2.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.5,0.1667,1.5,1.6,-2.2,1.8,0.8333,0.8333,0.3333,0,0,0.0,0.0,0.0
2017-04-08,20170408SSKT0,삼성,KT,KT,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,1.0,1.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.6667,0.0,-3.3333,-1.4,4.8,-2.4,3.8333,3.8333,0.0,0,0,0.0,0.0,0.0
2017-04-08,20170408LGLT0,LG,롯데,롯데,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,2.0,2.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-0.3333,-0.5,-3.3333,-0.4,-1.2,5.4,-1.6667,-1.6667,-0.0833,0,0,0.0,0.0,0.0
2017-04-08,20170408NCSK0,NC,SK,SK,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,2.0,2.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-0.5,-0.5,-7.6667,-1.0,-0.2,-3.4,-1.3333,-1.3333,-0.8333,0,0,0.0,0.0,0.0
2017-04-08,20170408WOOB0,넥센,두산,넥센,0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,4.0,4.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.3333,0.1667,-1.0,-0.2,3.0,-4.2,3.0,3.0,0.1667,0,0,0.0,0.0,0.0
2017-04-09,20170409HHHT0,한화,KIA,KIA,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,1.0,1.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.2857,0.2857,1.8571,0.8,-2.0,1.0,0.4286,0.4286,0.5,0,0,0.0,0.0,0.0
2017-04-09,20170409SSKT0,삼성,KT,KT,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,1.0,1.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,0.7143,0.0,-3.5714,-0.2,3.2,-1.0,3.5714,3.5714,0.0,0,0,0.0,0.0,0.0
2017-04-09,20170409LGLT0,LG,롯데,롯데,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,2.0,2.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-0.1429,-0.5714,-4.8571,1.0,-1.4,5.4,-0.8571,-0.8571,-0.3,0,0,0.0,0.0,0.0
2017-04-09,20170409NCSK0,NC,SK,SK,1,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,7.0,7.0,0.0,,,,False,snapshot_only_not_training,not_available_without_historical_injury_or_lineup_logs,actual_winner;home_win;actual_run_margin;actual_close_game;actual_blowout_game;lineup_snapshot_only;pitching_daily_snapshot_latest,-0.2857,-0.4286,-6.1429,0.4,1.0,-2.8,0.8571,0.8571,-0.6,0,0,0.0,0.0,0.0
