game_id,date,home_team,away_team,target_home_win,home_recent_10_win_rate,away_recent_10_win_rate,recent_10_win_rate_gap,season_win_rate_gap,season_avg_run_diff_gap,home_recent_5_runs_avg,away_recent_5_runs_avg,recent_5_runs_avg_gap,home_recent_5_allowed_avg,away_recent_5_allowed_avg,recent_5_allowed_avg_gap,recent_5_run_creation_gap,recent_10_run_creation_gap,recent_run_diff_10_gap,home_venue_win_rate,away_venue_win_rate,venue_win_rate_gap,home_games_last_7_days,away_games_last_7_days,games_last_7_days_gap,home_recent_3day_games,away_recent_3day_games,recent_3day_games_gap,home_rest_days,away_rest_days,rest_days_gap,home_bullpen_fatigue_proxy,away_bullpen_fatigue_proxy,home_bullpen_fatigue_score,away_bullpen_fatigue_score,bullpen_fatigue_score_gap,bullpen_fatigue_gap,home_starter_era,home_starter_whip,home_starter_info_quality,home_starter_source,home_starter_quality_score,away_starter_era,away_starter_whip,away_starter_info_quality,away_starter_source,away_starter_quality_score,starter_era_gap,starter_whip_gap,starter_quality_gap,both_starters_confirmed,partial_starter_confirmed,home_top3_hitter_ops_avg,home_team_ops_avg,home_hitter_dependency,home_top3_hitter_impact_score,home_pitcher_core_score,home_pitcher_dependency,away_top3_hitter_ops_avg,away_team_ops_avg,away_hitter_dependency,away_top3_hitter_impact_score,away_pitcher_core_score,away_pitcher_dependency,top3_hitter_ops_avg_gap,top3_hitter_impact_score_gap,hitter_dependency_gap,pitcher_core_score_gap,pitcher_dependency_gap
20170531WOLG0,2017-05-31,LG,넥센,1,0.2,0.5,-0.3,-0.0816,-2.102,2.8,6.6,-3.8,5.4,4.8,-0.6,-2.0,-1.9,-1.9,0.4783,0.4783,0.0,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.9787,88.4267,0.3208,57.2853,0.0738
20170531OBHH0,2017-05-31,한화,두산,1,0.3,0.8,-0.5,-0.2319,-2.0889,5.2,6.6,-1.4,3.0,5.2,2.2,0.0,-2.8,-2.8,0.3043,0.5909,-0.2866,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,0.07700000000000007,4.094399999999993,0.08539999999999999,-11.126600000000003,0.03989999999999999
20170531LTSS0,2017-05-31,삼성,롯데,1,0.5,0.6,-0.1,-0.0098,-0.4171,3.2,7.4,-4.2,6.4,6.2,-0.2,-3.0,-3.2,-3.2,0.4783,0.5833,-0.1051,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,0.06899999999999995,5.299999999999997,0.1394,7.706200000000003,-0.11300000000000002
20170601HTNC0,2017-06-01,NC,KIA,1,0.5,0.7,-0.2,0.1169,1.0646,3.2,8.8,-5.6,7.2,5.6,-1.6,-2.4,-2.1,-2.1,0.6,0.3077,0.2923,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,-0.11830000000000007,-9.058400000000006,-0.0927,-2.3656000000000006,0.05790000000000001
20170601SKKT0,2017-06-01,KT,SK,0,0.4,0.6,-0.2,0.0731,0.9846,3.8,6.2,-2.4,7.6,2.2,-5.4,1.6,-2.0,-2.0,0.72,0.6087,0.1113,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.936,0.7074,0.2286,85.6917,61.4144,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.936,85.6917,0.2286,61.4144,0.174
20170601WOLG0,2017-06-01,LG,넥센,1,0.3,0.4,-0.1,-0.1,-2.3,2.4,6.4,-4.0,4.0,3.2,-0.8,-0.8,-0.7,-0.7,0.4583,0.5,-0.0417,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.9787,88.4267,0.3208,57.2853,0.0738
20170601OBHH0,2017-06-01,한화,두산,0,0.4,0.7,-0.3,-0.2071,-1.7279,5.0,5.0,0.0,2.0,4.4,2.4,0.6,-1.7,-1.7,0.3333,0.5652,-0.2319,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,0.07700000000000007,4.094399999999993,0.08539999999999999,-11.126600000000003,0.03989999999999999
20170601LTSS0,2017-06-01,삼성,롯데,1,0.5,0.5,0.0,-0.0298,-0.6735,4.2,4.8,-0.6,6.4,7.2,0.8,-3.0,-1.7,-1.7,0.4583,0.6,-0.1417,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,0.06899999999999995,5.299999999999997,0.1394,7.706200000000003,-0.11300000000000002
20170602HTSS0,2017-06-02,삼성,KIA,1,0.5,0.7,-0.2,0.0849,0.6751,6.2,9.8,-3.6,3.2,5.6,2.4,0.6,-3.1,-3.1,0.56,0.2963,0.2637,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,-0.021600000000000064,-1.5934000000000026,0.05009999999999998,4.259399999999999,-0.0839
20170602KTLT0,2017-06-02,롯데,KT,0,0.5,0.4,0.1,-0.1114,0.4036,3.6,3.6,0.0,9.4,9.0,-0.4,-5.4,-0.2,-0.2,0.64,0.6667,-0.0267,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,0.936,0.7074,0.2286,85.6917,61.4144,0.174,-0.07130000000000003,-5.543399999999991,-0.0655,-4.669000000000004,0.08150000000000002
20170602NCLG0,2017-06-02,LG,NC,0,0.4,0.5,-0.1,-0.0784,-2.0196,3.4,3.8,-0.4,3.0,8.0,5.0,-4.6,-0.2,-0.2,0.48,0.6,-0.12,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.14170000000000005,10.443399999999997,0.16109999999999997,-0.5412999999999997,-0.2105
20170602SKHH0,2017-06-02,한화,SK,1,0.4,0.7,-0.3,-0.2809,-1.5377,5.6,7.0,-1.4,2.6,2.8,0.2,2.8,-1.8,-1.8,0.36,0.7083,-0.3483,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.935,83.2183,0.2037,56.2326,0.3308
20170602OBWO0,2017-06-02,넥센,두산,0,0.3,0.7,-0.4,0.0192,0.9484,3.0,6.0,-3.0,3.8,4.6,0.8,-1.6,-3.8,-3.8,0.4615,0.5,-0.0385,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,-0.858,-79.1239,-0.1183,-67.3592,-0.2909
20170603HTSS0,2017-06-03,삼성,KIA,1,0.5,0.7,-0.2,0.0643,0.4673,6.4,7.0,-0.6,2.0,5.2,3.2,1.2,-2.8,-2.8,0.5385,0.3214,0.217,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,-0.021600000000000064,-1.5934000000000026,0.05009999999999998,4.259399999999999,-0.0839
20170603KTLT0,2017-06-03,롯데,KT,0,0.5,0.4,0.1,-0.1097,0.3561,3.8,5.0,-1.2,8.6,8.6,0.0,-4.8,0.2,0.2,0.6154,0.6429,-0.0275,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,0.936,0.7074,0.2286,85.6917,61.4144,0.174,-0.07130000000000003,-5.543399999999991,-0.0655,-4.669000000000004,0.08150000000000002
20170603NCLG0,2017-06-03,LG,NC,0,0.3,0.6,-0.3,-0.0577,-1.7885,3.0,4.4,-1.4,3.0,7.0,4.0,-4.0,-1.4,-1.4,0.5,0.5769,-0.0769,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.14170000000000005,10.443399999999997,0.16109999999999997,-0.5412999999999997,-0.2105
20170603SKHH0,2017-06-03,한화,SK,0,0.5,0.6,-0.1,-0.2758,-1.5091,5.4,7.0,-1.6,3.2,3.2,0.0,2.2,-1.0,-1.0,0.3846,0.72,-0.3354,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.935,83.2183,0.2037,56.2326,0.3308
20170603OBWO0,2017-06-03,넥센,두산,1,0.3,0.7,-0.4,0.0185,0.9277,2.4,7.0,-4.6,6.0,4.6,-1.4,-2.2,-4.5,-4.5,0.4815,0.52,-0.0385,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,-0.858,-79.1239,-0.1183,-67.3592,-0.2909
20170604HTSS0,2017-06-04,삼성,KIA,0,0.6,0.6,0.0,0.0818,0.6287,7.0,6.4,0.6,2.6,5.6,3.0,1.4,-1.2,-1.2,0.5556,0.3103,0.2452,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,-0.021600000000000064,-1.5934000000000026,0.05009999999999998,4.259399999999999,-0.0839
20170604KTLT0,2017-06-04,롯데,KT,1,0.4,0.4,0.0,-0.1074,0.2614,3.2,6.0,-2.8,9.0,7.0,-2.0,-3.8,-0.8,-0.8,0.6296,0.6552,-0.0255,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,0.936,0.7074,0.2286,85.6917,61.4144,0.174,-0.07130000000000003,-5.543399999999991,-0.0655,-4.669000000000004,0.08150000000000002
20170604NCLG0,2017-06-04,LG,NC,0,0.2,0.6,-0.4,-0.0566,-1.8491,3.2,5.0,-1.8,2.8,6.0,3.2,-2.8,-0.6,-0.6,0.4815,0.5556,-0.0741,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.14170000000000005,10.443399999999997,0.16109999999999997,-0.5412999999999997,-0.2105
20170604SKHH0,2017-06-04,한화,SK,0,0.5,0.7,-0.2,-0.2893,-1.6852,4.2,7.0,-2.8,4.0,3.2,-0.8,1.0,-1.2,-1.2,0.3704,0.7308,-0.3604,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.935,83.2183,0.2037,56.2326,0.3308
20170604OBWO0,2017-06-04,넥센,두산,0,0.4,0.6,-0.2,0.0374,1.0647,3.6,6.2,-2.6,6.4,5.2,-1.2,-1.6,-2.4,-2.4,0.5,0.5,0.0,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,-0.858,-79.1239,-0.1183,-67.3592,-0.2909
20170606LTNC0,2017-06-06,NC,롯데,0,0.6,0.4,0.2,-0.1111,-1.6296,4.8,5.8,-1.0,5.2,10.6,5.4,-5.8,1.4,1.4,0.3462,0.4615,-0.1154,6,6,0,2.0,2.0,0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,-0.027700000000000058,-2.1650000000000063,-0.0033999999999999864,1.0812000000000026,0.028799999999999992
20170606WOSK0,2017-06-06,SK,넥센,1,0.8,0.4,0.4,0.0556,-0.8704,6.8,3.2,3.6,3.4,7.4,4.0,-0.6,3.2,3.2,0.5185,0.64,-0.1215,6,6,0,2.0,2.0,0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170606SSOB0,2017-06-06,두산,삼성,0,0.6,0.6,0.0,-0.0094,-0.4383,7.0,7.6,-0.6,4.4,5.0,0.6,2.0,2.3,2.3,0.52,0.48,0.04,6,6,0,2.0,2.0,0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,-0.07569999999999999,-6.324399999999997,-0.18419999999999997,2.907600000000002,0.1484
20170607HHHT0,2017-06-07,KIA,한화,1,0.6,0.5,0.1,-0.0062,0.0653,7.2,4.0,3.2,4.8,5.0,0.2,2.2,1.6,1.6,0.3462,0.3333,0.0128,5,5,0,1.0,1.0,0,3.0,3.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.020299999999999985,3.8234000000000066,0.04870000000000002,3.959600000000002,-0.10439999999999999
20170607LGKT0,2017-06-07,KT,LG,0,0.3,0.2,0.1,0.2163,2.3876,7.0,4.0,3.0,8.2,3.4,-4.8,3.6,-1.1,-1.1,0.6923,0.4231,0.2692,5,5,0,1.0,1.0,0,3.0,3.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.936,0.7074,0.2286,85.6917,61.4144,0.174,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,-0.04269999999999996,-2.7349999999999994,-0.09219999999999998,4.129100000000001,0.10019999999999998
20170607LTNC0,2017-06-07,NC,롯데,1,0.5,0.4,0.1,-0.0364,-0.5455,5.2,6.0,-0.8,4.2,9.2,5.0,-4.0,1.3,1.3,0.4815,0.4815,0.0,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,-0.027700000000000058,-2.1650000000000063,-0.0033999999999999864,1.0812000000000026,0.028799999999999992
20170607WOSK0,2017-06-07,SK,넥센,0,0.9,0.4,0.5,0.0727,-0.6364,6.4,3.8,2.6,4.0,7.6,3.6,-1.2,3.5,3.5,0.5357,0.6154,-0.0797,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170607SSOB0,2017-06-07,두산,삼성,1,0.5,0.6,-0.1,0.0094,-0.2065,8.8,7.8,1.0,6.2,6.2,0.0,2.6,1.9,1.9,0.5385,0.4615,0.0769,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,-0.07569999999999999,-6.324399999999997,-0.18419999999999997,2.907600000000002,0.1484
20170608HHHT0,2017-06-08,KIA,한화,1,0.6,0.5,0.1,0.0642,1.0464,6.6,3.4,3.2,4.4,6.2,1.8,0.4,2.6,2.6,0.5185,0.3214,0.1971,5,5,0,1.0,1.0,0,1.0,1.0,0.0,6.5,6.5,2.5,2.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.020299999999999985,3.8234000000000066,0.04870000000000002,3.959600000000002,-0.10439999999999999
20170608LGKT0,2017-06-08,KT,LG,0,0.3,0.3,0.0,0.2303,2.4332,8.0,5.2,2.8,8.8,4.4,-4.4,3.6,-1.9,-1.9,0.7037,0.4074,0.2963,5,5,0,1.0,1.0,0,1.0,1.0,0.0,6.5,6.5,2.5,2.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.936,0.7074,0.2286,85.6917,61.4144,0.174,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,-0.04269999999999996,-2.7349999999999994,-0.09219999999999998,4.129100000000001,0.10019999999999998
20170608LTNC0,2017-06-08,NC,롯데,1,0.5,0.3,0.2,-0.0357,-0.5357,6.0,6.4,-0.4,3.6,9.0,5.4,-3.0,3.3,3.3,0.5,0.5,0.0,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,-0.027700000000000058,-2.1650000000000063,-0.0033999999999999864,1.0812000000000026,0.028799999999999992
20170608WOSK0,2017-06-08,SK,넥센,0,0.8,0.4,0.4,0.0893,-0.2679,4.8,4.8,0.0,4.4,6.8,2.4,-2.0,3.7,3.7,0.5517,0.5926,-0.0409,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170608SSOB0,2017-06-08,두산,삼성,1,0.6,0.6,0.0,0.0276,0.1623,9.0,6.6,2.4,6.4,7.6,1.2,1.4,1.0,1.0,0.5556,0.4444,0.1111,6,6,0,2.0,2.0,0,1.0,1.0,0.0,7.5,7.5,3.5,3.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,-0.07569999999999999,-6.324399999999997,-0.18419999999999997,2.907600000000002,0.1484
20170609WOHT0,2017-06-09,KIA,넥센,0,0.7,0.4,0.3,-0.1298,-1.2868,6.8,5.2,1.6,3.6,4.2,0.6,2.6,5.0,5.0,0.5,0.5,0.0,5,6,1,2.0,3.0,1,1.0,1.0,0.0,6.5,7.5,3.5,4.5,1.0,1.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.9553,87.0417,0.2524,60.1922,0.2264
20170609KTNC0,2017-06-09,NC,KT,1,0.6,0.2,0.4,-0.1289,-0.4029,8.4,8.0,0.4,3.4,7.8,4.4,0.6,3.8,3.8,0.5517,0.6333,-0.0816,6,5,-1,3.0,2.0,-1,1.0,1.0,0.0,7.5,6.5,4.5,3.5,-1.0,-1.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.936,0.7074,0.2286,85.6917,61.4144,0.174,-0.09900000000000009,-7.7083999999999975,-0.06889999999999999,-3.5878000000000014,0.11030000000000001
20170609SKLG0,2017-06-09,LG,SK,1,0.4,0.7,-0.3,-0.203,-1.7603,5.0,4.4,0.6,5.0,4.6,-0.4,0.4,-1.6,-1.6,0.4643,0.6296,-0.1653,5,6,1,2.0,3.0,1,1.0,1.0,0.0,6.5,7.5,3.5,4.5,1.0,1.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9787,0.6578,0.3208,88.4267,57.2853,0.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.9787,88.4267,0.3208,57.2853,0.0738
20170609OBLT0,2017-06-09,롯데,두산,0,0.3,0.6,-0.3,0.0341,1.2293,4.8,6.8,-2.0,10.0,6.2,-3.8,-1.4,-6.5,-6.5,0.6429,0.5926,0.0503,6,6,0,3.0,3.0,0,1.0,1.0,0.0,7.5,7.5,4.5,4.5,0.0,0.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.8647,0.7016,0.1631,80.1483,56.7454,0.2555,0.858,0.7397,0.1183,79.1239,67.3592,0.2909,0.006700000000000039,1.0244,0.04479999999999999,-10.613800000000005,-0.03539999999999999
20170609SSHH0,2017-06-09,한화,삼성,0,0.5,0.6,-0.1,-0.1313,-1.2578,3.0,6.2,-3.2,6.2,8.2,2.0,-5.2,-1.3,-1.3,0.3571,0.5357,-0.1786,5,6,1,2.0,3.0,1,1.0,1.0,0.0,6.5,7.5,3.5,4.5,1.0,1.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.935,0.7313,0.2037,83.2183,56.2326,0.3308,0.9337,0.6311,0.3025,85.4483,64.4516,0.1425,0.0013000000000000789,-2.230000000000004,-0.0988,-8.219000000000001,0.1883
20170610WOHT0,2017-06-10,KIA,넥센,0,0.6,0.5,0.1,-0.1447,-1.3328,7.6,5.0,2.6,4.0,4.2,0.2,3.4,3.7,3.7,0.3103,0.5172,-0.2069,5,6,1,3.0,3.0,0,1.0,1.0,0.0,6.5,7.5,4.5,4.5,0.0,1.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.9553,0.703,0.2524,87.0417,60.1922,0.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.9553,87.0417,0.2524,60.1922,0.2264
20170610KTNC0,2017-06-10,NC,KT,1,0.7,0.2,0.5,-0.1268,-0.3457,8.8,6.8,2.0,3.8,7.4,3.6,1.4,4.1,4.1,0.5333,0.6129,-0.0796,6,5,-1,3.0,3.0,0,1.0,1.0,0.0,7.5,6.5,4.5,4.5,0.0,-1.0,4.5,1.35,0.0,unknown,0.0,4.5,1.35,0.0,unknown,0.0,0.0,0.0,0.0,0,0,0.837,0.6773,0.1597,77.9833,57.8266,0.2843,0.936,0.7074,0.2286,85.6917,61.4144,0.174,-0.09900000000000009,-7.7083999999999975,-0.06889999999999999,-3.5878000000000014,0.11030000000000001
