date,game_key,home_team,away_team,home_expected_runs,away_expected_runs,home_actual_runs,away_actual_runs,expected_total_runs,actual_total_runs,expected_run_diff,actual_run_diff,home_win_probability,predicted_winner,actual_winner,prediction_result,actual_total_bucket,home_abs_error,away_abs_error,total_abs_error,run_diff_abs_error,error_tags
2024-05-18,20240518LTOB0,두산,롯데,5.219507578363593,4.477302858689902,8.0,3.0,9.696810437053495,11.0,0.7422047196736905,5.0,0.6701553446452168,두산,두산,correct,MID_7_11,2.7804924216364073,1.4773028586899022,1.3031895629465051,4.2577952803263095,BLOWOUT_UNDERPREDICTED
2024-05-18,20240518SKWO0,키움,SSG,5.140409788851801,5.242574320909706,0.0,3.0,10.382984109761507,3.0,-0.10216453205790543,-3.0,0.5138252419836173,키움,SSG,wrong,LOW_0_6,5.140409788851801,2.242574320909706,7.382984109761507,2.8978354679420946,LOW_SCORING_MISS
2024-05-19,20240519HHSS0,삼성,한화,5.790188980632226,5.025388945745883,2.0,12.0,10.815577926378108,14.0,0.7648000348863428,-10.0,0.6740098021370423,삼성,한화,wrong,HIGH_12_PLUS,3.7901889806322258,6.974611054254117,3.1844220736218922,10.764800034886342,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-19,20240519HTNC0,NC,KIA,5.0665062417028786,5.1662407662455365,1.0,2.0,10.232747007948415,3.0,-0.09973452454265797,-1.0,0.5142950987798837,NC,KIA,wrong,LOW_0_6,4.0665062417028786,3.1662407662455365,7.232747007948415,0.900265475457342,LOW_SCORING_MISS|CLOSE_GAME_NOISE
2024-05-19,20240519LGKT0,KT,LG,5.276838468113107,5.3143577711080905,10.0,4.0,10.591196239221198,14.0,-0.037519302994983406,6.0,0.5263138755566519,KT,KT,correct,HIGH_12_PLUS,4.723161531886893,1.3143577711080905,3.4088037607788024,6.037519302994983,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-19,20240519SKWO0,키움,SSG,4.691021630220821,5.213418528228365,10.0,3.0,9.904440158449187,13.0,-0.5223968980075435,7.0,0.432916878634352,SSG,키움,wrong,HIGH_12_PLUS,5.308978369779179,2.213418528228365,3.0955598415508128,7.5223968980075435,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-21,20240521HTLT0,롯데,KIA,4.514479557478384,5.369668345188725,6.0,1.0,9.88414790266711,7.0,-0.8551887877103406,5.0,0.3710877368834796,KIA,롯데,wrong,MID_7_11,1.485520442521616,4.369668345188725,2.8841479026671095,5.855188787710341,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-21,20240521KTSS0,삼성,KT,5.5837866233970335,5.281622405299003,5.0,8.0,10.865409028696035,13.0,0.3021642180980306,-3.0,0.5910433739191211,삼성,KT,wrong,HIGH_12_PLUS,0.5837866233970335,2.718377594700997,2.1345909713039646,3.3021642180980306,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-21,20240521LGHH0,한화,LG,4.894066019383075,5.391703635671188,8.0,4.0,10.285769655054263,12.0,-0.4976376162881131,4.0,0.43762769466760487,LG,한화,wrong,HIGH_12_PLUS,3.105933980616925,1.3917036356711883,1.7142303449457366,4.497637616288113,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-21,20240521NCWO0,키움,NC,4.72287616806315,5.456298976148048,3.0,5.0,10.179175144211198,8.0,-0.7334228080848977,-2.0,0.3933381402551836,NC,NC,correct,MID_7_11,1.7228761680631504,0.45629897614804804,2.1791751442111984,1.2665771919151023,NORMAL
2024-05-21,20240521SKOB0,두산,SSG,5.164753136593341,4.868139685077072,8.0,6.0,10.032892821670412,14.0,0.2966134515162695,2.0,0.590004458266821,두산,두산,correct,HIGH_12_PLUS,2.8352468634066588,1.1318603149229283,3.967107178329588,1.7033865484837305,NORMAL
2024-05-22,20240522HTLT0,롯데,KIA,4.484982248557619,5.29502825992928,4.0,2.0,9.7800105084869,6.0,-0.8100460113716608,2.0,0.37927865734955446,KIA,롯데,wrong,LOW_0_6,0.4849822485576194,3.29502825992928,3.7800105084868996,2.8100460113716608,LOW_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-22,20240522KTSS0,삼성,KT,5.546254934912355,5.352785051010153,3.0,1.0,10.899039985922508,4.0,0.19346988390220154,2.0,0.5705626007982912,삼성,삼성,correct,LOW_0_6,2.546254934912355,4.352785051010153,6.899039985922508,1.8065301160977985,NORMAL
2024-05-22,20240522LGHH0,한화,LG,4.9758532282615136,5.641358865939931,7.0,5.0,10.617212094201445,12.0,-0.6655056376784172,2.0,0.4059504694174567,LG,한화,wrong,HIGH_12_PLUS,2.0241467717384864,0.6413588659399307,1.3827879057985548,2.665505637678417,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-22,20240522NCWO0,키움,NC,4.604085794292029,5.407249188338403,3.0,4.0,10.011334982630432,7.0,-0.8031633940463738,-1.0,0.3805336712966422,NC,NC,correct,MID_7_11,1.604085794292029,1.4072491883384028,3.011334982630432,0.19683660595362618,NORMAL
2024-05-22,20240522SKOB0,두산,SSG,5.459951076184974,5.033701596009031,3.0,1.0,10.493652672194006,4.0,0.4262494801759429,2.0,0.6140401180191437,두산,두산,correct,LOW_0_6,2.459951076184974,4.033701596009031,6.493652672194006,1.5737505198240571,NORMAL
2024-05-23,20240523HTLT0,롯데,KIA,4.484982248557619,5.344520336876783,10.0,6.0,9.829502585434401,16.0,-0.8595380883191632,4.0,0.37030239507093327,KIA,롯데,wrong,HIGH_12_PLUS,5.515017751442381,0.6554796631232174,6.170497414565599,4.859538088319163,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-23,20240523KTSS0,삼성,KT,5.5837866233970335,5.381401928986209,2.0,9.0,10.965188552383243,11.0,0.2023846944108243,-7.0,0.572252510985327,삼성,KT,wrong,MID_7_11,3.5837866233970335,3.618598071013791,0.03481144761675736,7.202384694410824,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-23,20240523LGHH0,한화,LG,4.9418212279778455,5.557305220945589,4.0,8.0,10.499126448923434,12.0,-0.6154839929677438,-4.0,0.4153205872712363,LG,LG,correct,HIGH_12_PLUS,0.9418212279778455,2.4426947790544107,1.500873551076566,3.384516007032256,NORMAL
2024-05-23,20240523NCWO0,키움,NC,4.552246458963157,5.438204459019286,6.0,4.0,9.990450917982443,10.0,-0.8859580000561298,2.0,0.365546678700267,NC,키움,wrong,MID_7_11,1.4477535410368434,1.4382044590192864,0.009549082017556998,2.88595800005613,RUN_DIFF_DIRECTION_MISS
2024-05-23,20240523SKOB0,두산,SSG,5.25064550802234,5.0409685537063025,10.0,3.0,10.291614061728643,13.0,0.20967695431603772,7.0,0.5736335964567952,두산,두산,correct,HIGH_12_PLUS,4.74935449197766,2.0409685537063025,2.7083859382713573,6.790323045683962,BLOWOUT_UNDERPREDICTED
2024-05-24,20240524HHSK0,SSG,한화,5.535661715180897,5.461183728252013,5.0,7.0,10.99684544343291,12.0,0.0744779869288843,-2.0,0.5478636964550926,SSG,한화,wrong,HIGH_12_PLUS,0.5356617151808969,1.5388162717479874,1.0031545565670896,2.0744779869288843,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-24,20240524NCLG0,LG,NC,4.870551827680427,5.189605656387785,11.0,4.0,10.060157484068213,15.0,-0.3190538287073581,7.0,0.4718883826256591,NC,LG,wrong,HIGH_12_PLUS,6.129448172319573,1.1896056563877853,4.939842515931787,7.319053828707358,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-24,20240524OBHT0,KIA,두산,5.41537281468174,4.985406819264859,5.0,7.0,10.400779633946598,12.0,0.4299659954168815,-2.0,0.6147216614777494,KIA,두산,wrong,HIGH_12_PLUS,0.41537281468174037,2.014593180735141,1.5992203660534017,2.4299659954168815,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-24,20240524SSLT0,롯데,삼성,4.545073698838609,5.382245119096251,5.0,11.0,9.92731881793486,16.0,-0.8371714202576426,-6.0,0.3743483097720032,삼성,삼성,correct,HIGH_12_PLUS,0.4549263011613913,5.617754880903749,6.072681182065139,5.162828579742357,BLOWOUT_UNDERPREDICTED
2024-05-24,20240524WOKT0,KT,키움,5.333282027011919,4.999236750519248,5.0,4.0,10.332518777531167,9.0,0.33404527649267024,1.0,0.5969944320198084,KT,KT,correct,MID_7_11,0.33328202701191856,0.9992367505192483,1.3325187775311669,0.6659547235073298,NORMAL
2024-05-25,20240525HHSK0,SSG,한화,5.519898739482096,5.344729745870661,2.0,4.0,10.864628485352757,6.0,0.17516899361143512,-2.0,0.5670883280591049,SSG,한화,wrong,LOW_0_6,3.5198987394820964,1.3447297458706613,4.864628485352757,2.175168993611435,LOW_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-25,20240525NCLG0,LG,NC,5.028952644433355,5.382644564812952,10.0,6.0,10.411597209246306,16.0,-0.35369192037959696,4.0,0.4652122149118136,NC,LG,wrong,HIGH_12_PLUS,4.971047355566645,0.617355435187048,5.588402790753694,4.353691920379597,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-25,20240525OBHT0,KIA,두산,5.393598733894418,5.127139740139983,6.0,2.0,10.5207384740344,8.0,0.26645899375443527,4.0,0.5843467444149159,KIA,KIA,correct,MID_7_11,0.606401266105582,3.1271397401399827,2.5207384740344008,3.7335410062455647,NORMAL
2024-05-25,20240525SSLT0,롯데,삼성,4.573600495230526,5.392769945859581,7.0,6.0,9.966370441090106,13.0,-0.8191694506290554,1.0,0.37761752875690396,삼성,롯데,wrong,HIGH_12_PLUS,2.426399504769474,0.6072300541404188,3.033629558909894,1.8191694506290554,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|CLOSE_GAME_NOISE
2024-05-25,20240525WOKT0,KT,키움,5.338034972262277,4.971246861280522,5.0,2.0,10.3092818335428,7.0,0.366788110981755,3.0,0.603076756652456,KT,KT,correct,MID_7_11,0.3380349722622773,2.9712468612805223,3.3092818335427996,2.633211889018245,NORMAL
2024-05-26,20240526NCLG0,LG,NC,5.173129275522434,5.337508591101459,6.0,3.0,10.510637866623892,9.0,-0.1643793155790254,3.0,0.5017896300248942,LG,LG,correct,MID_7_11,0.8268707244775664,2.337508591101459,1.5106378666238918,3.1643793155790254,RUN_DIFF_DIRECTION_MISS
2024-05-26,20240526OBHT0,KIA,두산,5.154351243648369,5.030116534718687,5.0,2.0,10.184467778367056,7.0,0.12423470892968247,3.0,0.5573851163820461,KIA,KIA,correct,MID_7_11,0.15435124364836916,3.0301165347186867,3.184467778367056,2.8757652910703175,NORMAL
2024-05-26,20240526SSLT0,롯데,삼성,4.716960748730413,5.244827933995552,9.0,1.0,9.961788682725965,10.0,-0.5278671852651389,8.0,0.43187767930386434,삼성,롯데,wrong,MID_7_11,4.283039251269587,4.244827933995552,0.03821131727403504,8.527867185265139,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-28,20240528HTNC0,NC,KIA,5.296129747535737,5.2154963334234195,8.0,11.0,10.511626080959157,19.0,0.0806334141123175,-3.0,0.5490436413522798,NC,KIA,wrong,HIGH_12_PLUS,2.703870252464263,5.7845036665765805,8.488373919040843,3.0806334141123175,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-28,20240528KTOB0,두산,KT,5.233239435592048,5.225683233448084,3.0,12.0,10.458922669040131,15.0,0.007556202143963908,-9.0,0.5350033799715863,두산,KT,wrong,HIGH_12_PLUS,2.233239435592048,6.774316766551916,4.541077330959869,9.007556202143963,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-28,20240528LGSK0,SSG,LG,5.092059522226902,5.489378905532732,5.0,7.0,10.581438427759633,12.0,-0.39731938330583016,-2.0,0.4568214237715379,LG,LG,correct,HIGH_12_PLUS,0.09205952222690161,1.5106210944672682,1.4185615722403675,1.6026806166941698,NORMAL
2024-05-28,20240528LTHH0,한화,롯데,4.975070765149001,5.526590174972322,12.0,3.0,10.501660940121322,15.0,-0.5515194098233209,9.0,0.4273914376071227,롯데,한화,wrong,HIGH_12_PLUS,7.024929234850999,2.5265901749723216,4.498339059878678,9.551519409823321,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-28,20240528WOSS0,삼성,키움,5.108177985240232,4.685489944841794,3.0,4.0,9.793667930082027,7.0,0.4226880403984383,-1.0,0.6133865929245635,삼성,키움,wrong,MID_7_11,2.108177985240232,0.6854899448417937,2.7936679300820266,1.4226880403984383,RUN_DIFF_DIRECTION_MISS|CLOSE_GAME_NOISE
2024-05-29,20240529HTNC0,NC,KIA,5.217940420542079,5.25554471629205,3.0,6.0,10.473485136834128,9.0,-0.03760429574997115,-3.0,0.5262974742058723,NC,KIA,wrong,MID_7_11,2.217940420542079,0.7444552837079499,1.4734851368341282,2.962395704250029,NORMAL
2024-05-29,20240529KTOB0,두산,KT,5.351999263298557,5.023474449942042,12.0,6.0,10.375473713240599,18.0,0.3285248133565153,6.0,0.5959659476613631,두산,두산,correct,HIGH_12_PLUS,6.648000736701443,0.9765255500579579,7.6245262867594015,5.671475186643485,BLOWOUT_UNDERPREDICTED
2024-05-29,20240529LGSK0,SSG,LG,5.183075649011797,5.582919563847647,4.0,13.0,10.765995212859444,17.0,-0.39984391483585036,-9.0,0.4563365880722667,LG,LG,correct,HIGH_12_PLUS,1.1830756490117968,7.417080436152353,6.234004787140556,8.60015608516415,BLOWOUT_UNDERPREDICTED
2024-05-29,20240529LTHH0,한화,롯데,5.028834169301946,5.345225254996512,3.0,0.0,10.374059424298459,3.0,-0.3163910856945664,3.0,0.47240204853771,롯데,한화,wrong,LOW_0_6,2.0288341693019456,5.345225254996512,7.3740594242984585,3.3163910856945664,LOW_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-29,20240529WOSS0,삼성,키움,5.307095666717383,4.6016900207336215,5.0,11.0,9.908785687451005,16.0,0.7054056459837614,-6.0,0.663828840506483,삼성,키움,wrong,HIGH_12_PLUS,0.307095666717383,6.3983099792663785,6.0912143125489955,6.705405645983761,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-30,20240530HTNC0,NC,KIA,5.293282353280652,5.304632927478465,2.0,11.0,10.597915280759118,13.0,-0.011350574197813046,-9.0,0.5313608758058059,NC,KIA,wrong,HIGH_12_PLUS,3.2932823532806523,5.695367072521535,2.4020847192408823,8.988649425802187,HIGH_SCORING_MISS|BLOWOUT_UNDERPREDICTED
2024-05-30,20240530KTOB0,두산,KT,5.4766462430749625,5.1703666646718185,6.0,1.0,10.647012907746781,7.0,0.306279578403144,5.0,0.5918131060965494,두산,두산,correct,MID_7_11,0.5233537569250375,4.1703666646718185,3.647012907746781,4.693720421596856,BLOWOUT_UNDERPREDICTED
2024-05-30,20240530LGSK0,SSG,LG,5.098807704116695,5.925006510573486,8.0,2.0,11.02381421469018,10.0,-0.8261988064567918,6.0,0.3763396303187692,LG,SSG,wrong,MID_7_11,2.9011922958833054,3.9250065105734864,1.02381421469018,6.826198806456792,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-30,20240530LTHH0,한화,롯데,5.099863925818328,5.205858807242448,15.0,0.0,10.305722733060776,15.0,-0.10599488142412028,15.0,0.513084571242059,한화,한화,correct,HIGH_12_PLUS,9.900136074181672,5.205858807242448,4.694277266939224,15.10599488142412,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-30,20240530WOSS0,삼성,키움,5.492672114710493,5.294383150113971,4.0,2.0,10.787055264824463,6.0,0.19828896459652245,2.0,0.5714763227119956,삼성,삼성,correct,LOW_0_6,1.4926721147104933,3.294383150113971,4.787055264824463,1.8017110354034775,NORMAL
2024-05-31,20240531HHSS0,삼성,한화,5.239541053452299,5.7304023721113255,8.0,6.0,10.969943425563624,14.0,-0.49086131865902694,2.0,0.43891898463810647,한화,삼성,wrong,HIGH_12_PLUS,2.7604589465477014,0.2695976278886745,3.030056574436376,2.490861318659027,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-31,20240531KTHT0,KIA,KT,5.580496434701636,5.415862323100624,5.0,8.0,10.996358757802259,13.0,0.1646341116010115,-3.0,0.5650853490436152,KIA,KT,wrong,HIGH_12_PLUS,0.5804964347016357,2.584137676899376,2.003641242197741,3.1646341116010115,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-05-31,20240531LGOB0,두산,LG,5.1635796887164025,5.043498239201019,3.0,6.0,10.207077927917421,9.0,0.12008144951538391,-3.0,0.5565918634844402,두산,LG,wrong,MID_7_11,2.1635796887164025,0.9565017607989814,1.207077927917421,3.120081449515384,RUN_DIFF_DIRECTION_MISS
2024-05-31,20240531NCLT0,롯데,NC,4.573982627954456,5.540933913665222,13.0,5.0,10.114916541619678,18.0,-0.9669512857107652,8.0,0.35113327289052293,NC,롯데,wrong,HIGH_12_PLUS,8.426017372045543,0.5409339136652216,7.885083458380322,8.966951285710765,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-05-31,20240531SKWO0,키움,SSG,4.82057681703,5.13386480257762,2.0,4.0,9.954441619607621,6.0,-0.3132879855476203,-2.0,0.4730007367687155,SSG,SSG,correct,LOW_0_6,2.82057681703,1.1338648025776203,3.9544416196076213,1.6867120144523797,NORMAL
2024-06-01,20240601HHSS0,삼성,한화,5.271629456383235,5.657559146237241,6.0,4.0,10.929188602620476,10.0,-0.3859296898540059,2.0,0.4590098159011539,한화,삼성,wrong,MID_7_11,0.7283705436167649,1.657559146237241,0.9291886026204761,2.385929689854006,RUN_DIFF_DIRECTION_MISS
2024-06-01,20240601KTHT0,KIA,KT,5.355802731485957,5.229668461673627,4.0,2.0,10.585471193159584,6.0,0.12613426981233022,2.0,0.5577478262358643,KIA,KIA,correct,LOW_0_6,1.3558027314859569,3.2296684616736266,4.585471193159584,1.8738657301876698,NORMAL
2024-06-01,20240601LGOB0,두산,LG,5.108076060771639,5.068550577683687,5.0,8.0,10.176626638455325,13.0,0.03952548308795212,-3.0,0.5411537679585326,두산,LG,wrong,HIGH_12_PLUS,0.1080760607716389,2.9314494223163132,2.823373361544675,3.039525483087952,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS
2024-06-01,20240601NCLT0,롯데,NC,4.977763977038428,5.626248820065342,2.0,4.0,10.60401279710377,6.0,-0.6484848430269139,-2.0,0.4091315097872612,NC,NC,correct,LOW_0_6,2.9777639770384283,1.6262488200653422,4.6040127971037705,1.351515156973086,NORMAL
2024-06-01,20240601SKWO0,키움,SSG,4.844388964055798,5.13386480257762,0.0,9.0,9.978253766633419,9.0,-0.2894758385218221,-9.0,0.4775973263667346,SSG,SSG,correct,MID_7_11,4.844388964055798,3.8661351974223797,0.9782537666334186,8.710524161478178,BLOWOUT_UNDERPREDICTED
2024-06-02,20240602HHSS0,삼성,한화,5.272448719741174,5.18025457161755,1.0,0.0,10.452703291358723,1.0,0.0921941481236237,1.0,0.5512582389011663,삼성,삼성,correct,LOW_0_6,4.272448719741174,5.18025457161755,9.452703291358723,0.9078058518763763,NORMAL
2024-06-02,20240602KTHT0,KIA,KT,5.338816723912654,5.265923752013706,3.0,11.0,10.60474047592636,14.0,0.0728929718989475,-8.0,0.5475597744036296,KIA,KT,wrong,HIGH_12_PLUS,2.338816723912654,5.734076247986294,3.3952595240736407,8.072892971898948,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-06-02,20240602LGOB0,두산,LG,5.25677048500779,5.067275830993367,1.0,9.0,10.324046316001157,10.0,0.1894946540144229,-8.0,0.5698085148453855,두산,LG,wrong,MID_7_11,4.25677048500779,3.932724169006633,0.32404631600115685,8.189494654014423,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-06-02,20240602NCLT0,롯데,NC,4.747339824830978,5.550092459989139,13.0,4.0,10.297432284820117,17.0,-0.8027526351581606,9.0,0.38060862200368917,NC,롯데,wrong,HIGH_12_PLUS,8.252660175169023,1.5500924599891386,6.7025677151798835,9.80275263515816,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-06-02,20240602SKWO0,키움,SSG,4.790844754973841,4.984976387559245,2.0,6.0,9.775821142533086,8.0,-0.1941316325854041,-4.0,0.49603237565316816,SSG,SSG,correct,MID_7_11,2.7908447549738407,1.0150236124407552,1.7758211425330863,3.805868367414596,NORMAL
2024-06-04,20240604HHKT0,KT,한화,5.402486758152759,5.271267236080629,2.0,8.0,10.673753994233387,10.0,0.13121952207213017,-6.0,0.5587185207445146,KT,한화,wrong,MID_7_11,3.402486758152759,2.7287327639193713,0.6737539942333868,6.13121952207213,RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-06-04,20240604LTHT0,KIA,롯데,5.507777915890141,5.176575592669391,0.0,6.0,10.684353508559532,6.0,0.3312023232207508,-6.0,0.5964648843577282,KIA,롯데,wrong,LOW_0_6,5.507777915890141,0.8234244073306094,4.684353508559532,6.331202323220751,LOW_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-06-04,20240604OBNC0,NC,두산,5.231989442860441,5.9364887000986,1.0,4.0,11.168478142959042,5.0,-0.704499257238159,-3.0,0.39869297361730577,두산,두산,correct,LOW_0_6,4.231989442860441,1.9364887000986002,6.168478142959042,2.295500742761841,NORMAL
2024-06-04,20240604SSSK0,SSG,삼성,5.148346086002604,5.231701287303761,1.0,3.0,10.380047373306365,4.0,-0.08335520130115714,-2.0,0.517461440489608,SSG,삼성,wrong,LOW_0_6,4.148346086002604,2.2317012873037614,6.380047373306365,1.9166447986988429,LOW_SCORING_MISS
2024-06-04,20240604WOLG0,LG,키움,5.441952309883321,4.523005577474584,3.0,11.0,9.964957887357905,14.0,0.9189467324087373,-8.0,0.6996627705053247,LG,키움,wrong,HIGH_12_PLUS,2.4419523098833213,6.476994422525416,4.0350421126420954,8.918946732408738,HIGH_SCORING_MISS|RUN_DIFF_DIRECTION_MISS|BLOWOUT_UNDERPREDICTED
2024-06-05,20240605HHKT0,KT,한화,5.330999384925698,5.412933820812776,2.0,12.0,10.743933205738474,14.0,-0.08193443588707794,-10.0,0.5177360309752786,KT,한화,wrong,HIGH_12_PLUS,3.330999384925698,6.587066179187224,3.2560667942615265,9.918065564112922,HIGH_SCORING_MISS|BLOWOUT_UNDERPREDICTED
